# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-03-18 13:38:19 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:19 UTC;veth66c8854;4.00;8.00;0.62;1.24;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:19 UTC;docker0;4.00;4.00;0.57;0.62;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:19 UTC;veth502f34d;8.00;4.00;1.24;0.62;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:19 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:20 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:20 UTC;veth66c8854;5.00;11.00;0.84;1.91;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:20 UTC;docker0;5.00;3.00;0.77;0.24;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:20 UTC;veth502f34d;11.00;5.00;1.91;0.84;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:20 UTC;eth0;1.00;0.00;0.21;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:21 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:21 UTC;veth66c8854;6.00;16.00;1.35;3.51;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:21 UTC;docker0;6.00;13.00;1.27;2.84;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:21 UTC;veth502f34d;16.00;6.00;3.51;1.35;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:21 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:22 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:22 UTC;veth66c8854;1.00;5.00;0.27;1.46;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:22 UTC;docker0;1.00;3.00;0.26;0.75;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:22 UTC;veth502f34d;5.00;1.00;1.46;0.27;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:22 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:23 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:23 UTC;veth66c8854;3.00;2.00;0.25;0.21;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:23 UTC;docker0;3.00;0.00;0.21;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:23 UTC;eth0;1.00;0.00;0.07;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:24 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:24 UTC;veth66c8854;2.00;8.00;0.16;1.82;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:24 UTC;docker0;2.00;5.00;0.13;1.28;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:24 UTC;eth0;1.00;0.00;0.07;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:25 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:25 UTC;veth66c8854;1.00;9.00;0.09;1.45;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:25 UTC;docker0;1.00;1.00;0.07;0.04;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:25 UTC;lo;2.00;2.00;0.10;0.10;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:25 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:26 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:26 UTC;veth66c8854;0.00;4.00;0.00;0.98;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:26 UTC;docker0;0.00;1.00;0.00;0.04;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
